age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,capital_gain_bin,capital_loss_bin,fnlwgt_scaled,capital_gain_scaled,capital_loss_scaled,native_country_freq
41,Federal-gov,133060,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.364167756618999,0.0,0.0,0.916298060564818
51,Local-gov,168539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.0700029226614045,0.0,0.0,0.916298060564818
54,Local-gov,178356,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.011392161049007435,0.0,0.0,0.916298060564818
41,Private,280167,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,70,United-States,>50K,0,0,0.8555313958091937,9.617470759403409,0.0,0.916298060564818
37,Private,175232,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K,0,0,-0.014509666547134651,0.0,0.0,0.916298060564818
53,Private,149217,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Puerto-Rico,<=50K,0,0,-0.2302062238178249,0.0,0.0,0.003232391970057843
53,Private,208570,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,26,United-States,<=50K,0,0,0.26190362679479395,0.0,0.0,0.916298060564818
59,Private,244554,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K,0,0,0.5602555359559901,0.0,0.0,0.916298060564818
44,Private,109912,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,16,United-States,>50K,0,0,-0.5560933344664692,0.0,0.0,0.916298060564818
53,Private,141388,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.2951183263306919,0.0,0.0,0.916298060564818
43,Private,307767,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0,1.0843695653525744,0.0,0.0,0.916298060564818
30,Private,170130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.05681156296055236,0.0,0.0,0.916298060564818
22,Private,52596,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,8,United-States,<=50K,0,0,-1.0313139332182233,0.0,0.0,0.916298060564818
32,Federal-gov,97614,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.6580589797217046,0.0,0.0,0.916298060564818
24,Private,149342,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.22916981906445816,0.0,0.0,0.916298060564818
47,Private,102628,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K,0,0,-0.6164867122546571,9.617470759403409,0.0,0.916298060564818
46,Private,243743,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.5535313419161466,0.0,0.0,0.916298060564818
43,Private,159549,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.14454115252354194,0.0,0.0,0.916298060564818
75,Private,311184,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,<=50K,0,0,1.1127007256906083,0.0,0.0,0.916298060564818
23,Private,111450,12th,8,Never-married,Other-service,Unmarried,Black,Male,0,0,38,United-States,<=50K,0,0,-0.5433414103810446,0.0,0.0,0.916298060564818
51,Private,74660,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.8483760573919497,0.0,0.0,0.916298060564818
36,Private,206521,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,0,0,0.24491488007760598,0.0,0.0,0.916298060564818
45,Self-emp-not-inc,40690,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,75,United-States,<=50K,0,0,-1.1300294131669006,0.0,0.0,0.916298060564818
21,Private,409230,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala,<=50K,0,0,1.9256234492793878,0.0,0.0,0.001701258931609391
48,Private,36503,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-1.1647448267856735,0.0,0.0,0.916298060564818
20,Private,138938,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K,0,0,-0.3154318594966804,0.0,0.0,0.916298060564818
25,Private,255849,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0.6539050694702107,0.0,0.0,0.916298060564818
18,Federal-gov,216508,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,0.32771947425259673,0.0,0.0,0.916298060564818
21,Private,228649,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0.4283833951376035,0.0,0.0,0.916298060564818
48,Private,151584,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,8614,0,60,United-States,>50K,0,0,-0.21058086340807194,9.06126014896203,0.0,0.916298060564818
53,Private,358056,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,1.501327634489063,0.0,0.0,0.916298060564818
17,Private,28031,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K,0,0,-1.2349881953498592,0.0,0.0,0.916298060564818
32,Local-gov,240979,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,0,0,0.5306143600097007,0.0,0.0,0.916298060564818
45,Self-emp-inc,181307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,43,United-States,>50K,0,0,0.035859604466489926,9.617470759403409,0.0,0.916298060564818
43,State-gov,199806,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.1892392167267436,0.0,0.0,0.916298060564818
44,Self-emp-inc,383493,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,0,0,1.7122318561801853,0.0,0.0,0.916298060564818
55,Private,189528,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0.10402187228591506,0.0,0.0,0.916298060564818
39,Private,297847,9th,5,Married-civ-spouse,Other-service,Wife,Black,Female,3411,0,34,United-States,<=50K,0,0,1.0021204841253883,8.13505390861157,0.0,0.916298060564818
39,Private,211154,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K,0,0,0.28332818585639163,0.0,0.0,0.916298060564818
37,Private,152307,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.2045862983145986,0.0,0.0,0.916298060564818
38,Private,205493,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K,0,0,0.23639148738591775,0.0,0.0,0.916298060564818
37,Private,294292,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.9726451329396377,0.0,0.0,0.916298060564818
45,Private,102771,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K,0,0,-0.6153010652168055,0.0,7.543273346705446,0.916298060564818
41,Private,188307,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0.09389827065502854,0.0,0.0,0.916298060564818
19,Private,178147,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K,0,0,0.00965929230137821,0.0,0.0,0.916298060564818
51,Self-emp-inc,192973,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K,0,0,0.13258518728870297,0.0,0.0,0.916298060564818
69,Private,180187,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Female,0,0,6,Italy,<=50K,0,0,0.026573417876323748,0.0,0.0,0.0025518883974140864
26,Private,102460,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.617879640243182,0.0,0.0,0.916298060564818
69,Private,41419,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K,0,0,-1.1239851006452657,0.0,0.0,0.916298060564818
38,Private,123833,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,1408,40,United-States,<=50K,0,0,-0.44067100989351976,0.0,7.25063551189868,0.916298060564818
30,Local-gov,40338,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-1.1329479289523814,0.0,0.0,0.916298060564818
19,Private,376683,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,2036,0,30,United-States,<=50K,0,0,1.655768525216764,7.619233416226805,0.0,0.916298060564818
35,State-gov,211115,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0.28300482757334117,0.0,0.0,0.916298060564818
23,Private,240398,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,15,United-States,<=50K,0,0,0.525797150716052,0.0,0.0,0.916298060564818
55,Private,213615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.3037329226406764,0.0,0.0,0.916298060564818
21,Private,29810,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0,-1.2202380828999435,0.0,0.0,0.916298060564818
50,Federal-gov,174964,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,99,United-States,<=50K,0,0,-0.016731718338352988,0.0,0.0,0.916298060564818
38,Private,259019,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K,0,0,0.6801882940155917,0.0,0.0,0.916298060564818
68,Private,170376,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.05477191840592658,0.0,0.0,0.916298060564818
32,Federal-gov,249409,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,0,0,0.6005094965767551,0.0,0.0,0.916298060564818
32,Private,211028,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.2822834898649979,0.0,0.0,0.916298060564818
52,Private,366232,9th,5,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,Cuba,<=50K,0,0,1.5691167965972759,0.0,0.0,0.004083021435862538
23,State-gov,142547,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.28550878145747527,0.0,0.0,0.916298060564818
40,Private,135056,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.34761844551723853,0.0,0.0,0.916298060564818
19,Private,25429,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K,0,0,-1.2565619966959416,0.0,0.0,0.916298060564818
41,Private,125461,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,0,0,-0.4271728743856711,0.0,0.0,0.916298060564818
25,Private,114150,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K,0,0,-0.5209550677083226,0.0,0.0,0.916298060564818
43,Private,186396,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0.07805371478555749,0.0,0.0,0.916298060564818
20,Federal-gov,298155,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,1.0046741854376842,0.0,0.0,0.916298060564818
27,Private,279960,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.8538151095376184,0.0,0.0,0.916298060564818
42,Private,191712,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1590,40,United-States,<=50K,0,0,0.1221299361367391,0.0,7.372118028337787,0.916298060564818
22,Private,105043,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.5964633724196112,0.0,0.0,0.916298060564818
46,Private,171199,Bachelors,13,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Puerto-Rico,<=50K,0,0,-0.04794822950975983,0.0,0.0,0.003232391970057843
38,Private,607848,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,0,0,3.572412563712982,0.0,0.0,0.916298060564818
24,Private,53942,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-1.02015392683397,0.0,0.0,0.916298060564818
47,Private,76612,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0,-0.8321915607633743,0.0,0.0,0.916298060564818
19,Federal-gov,129586,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.392971517524568,0.0,0.0,0.916298060564818
36,Private,188834,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.0982677530952228,0.0,0.0,0.916298060564818
23,Private,202989,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Canada,<=50K,0,0,0.2156302273664748,0.0,0.0,0.004423273222184417
24,Private,424034,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,2.04836693703012,0.0,0.0,0.916298060564818
47,Self-emp-not-inc,102359,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K,0,0,-0.6187170552839023,0.0,0.0,0.916298060564818
25,Private,199472,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,0.18646994322574761,0.0,0.0,0.916298060564818
55,Private,376058,9th,5,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K,0,0,1.6505865014499304,0.0,0.0,0.916298060564818
41,Private,141642,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.29301235187185065,0.0,0.0,0.916298060564818
34,Private,34862,Bachelors,13,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,1564,60,United-States,>50K,0,0,-1.1783507483878723,0.0,7.355641102974253,0.916298060564818
49,Local-gov,59612,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.9731426072212538,0.0,0.0,0.916298060564818
45,Private,197240,12th,8,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K,0,0,0.16796389994963073,8.94754601503218,0.0,0.916298060564818
31,Private,33124,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,99,United-States,<=50K,0,0,-1.192760920078684,0.0,0.0,0.916298060564818
45,Private,170092,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0,-0.05712663000557586,0.0,0.0,0.916298060564818
56,Private,129836,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,10,United-States,<=50K,0,0,-0.39089870801783444,0.0,0.0,0.916298060564818
36,Private,213008,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.2987001411583274,0.0,0.0,0.916298060564818
18,Private,126142,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,-0.421526541289329,0.0,0.0,0.916298060564818
30,Private,369027,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K,0,0,1.5922908068825568,0.0,0.0,0.916298060564818
53,Private,217568,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0.33650818656114684,0.0,0.0,0.916298060564818
52,Local-gov,236497,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.49345303117298217,0.0,0.0,0.916298060564818
49,Self-emp-inc,101722,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,0,0,-0.6239985739070594,0.0,0.0,0.916298060564818
22,Private,217363,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0.33480848276562536,0.0,0.0,0.916298060564818
19,Federal-gov,249147,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,0.5983371922136984,0.0,0.0,0.916298060564818
41,Local-gov,160785,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.1342931823222514,0.0,0.0,0.916298060564818
40,Private,353142,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,1.4605844908247088,0.0,0.0,0.916298060564818
49,State-gov,185800,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,7430,0,40,United-States,>50K,0,0,0.07311213692150478,8.91341571815747,0.0,0.916298060564818
38,Private,257250,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,60,United-States,>50K,0,0,0.6655210939459453,8.895492631451633,0.0,0.916298060564818
44,Private,202466,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K,0,0,0.21129390987838825,0.0,0.0,0.916298060564818
56,Private,35373,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0,-1.174113925756109,0.0,0.0,0.916298060564818
25,Private,283515,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0,0.883290460723369,0.0,0.0,0.916298060564818
29,Private,178551,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.013008952464259583,0.0,0.0,0.916298060564818
49,Federal-gov,168232,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.07254833273567327,0.0,0.0,0.916298060564818
42,Self-emp-not-inc,103980,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0,-0.6052769584422422,0.0,0.0,0.916298060564818
35,Private,179579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.021532345155947822,0.0,0.0,0.916298060564818
20,Federal-gov,178517,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.012727050371343824,0.0,0.0,0.916298060564818
27,Private,191230,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,25,United-States,<=50K,0,0,0.11813355940775687,0.0,0.0,0.916298060564818
45,Private,325390,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,1.230486053101234,0.0,0.0,0.916298060564818
20,Private,172047,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,10,United-States,<=50K,0,0,-0.04091725966291972,0.0,0.0,0.916298060564818
47,Private,329144,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,45,United-States,>50K,0,0,1.2616113606543444,8.386400901166214,0.0,0.916298060564818
48,Self-emp-not-inc,362883,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K,0,0,1.5413494404450736,0.0,0.0,0.916298060564818
33,Private,72338,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,Japan,>50K,0,0,-0.8676283120904905,0.0,0.0,0.002041510717931269
18,Private,194059,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.1415894717859534,0.0,0.0,0.916298060564818
66,Self-emp-not-inc,291362,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0.9483518055207208,0.0,0.0,0.916298060564818
61,Local-gov,153408,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,0,0,-0.19545764524694417,0.0,0.0,0.916298060564818
35,Private,143058,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,0,0,-0.28127195882571193,0.0,0.0,0.916298060564818
19,State-gov,282721,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,12,United-States,<=50K,0,0,0.8767072177299834,0.0,0.0,0.916298060564818
